timestamp,device_id,value,value_abs
2025-10-15T10:21:18+02:00,chirop-5,-374.0606382978723,374.0606382978723
2025-10-15T10:21:19+02:00,chirop-5,-373.8739130434783,373.8739130434783
2025-10-15T10:21:20+02:00,chirop-5,-367.61847826086967,367.61847826086967
2025-10-15T10:21:21+02:00,chirop-5,-374.80319148936167,374.80319148936167
2025-10-15T10:21:22+02:00,chirop-5,-373.72659574468076,373.72659574468076
2025-10-15T10:21:23+02:00,chirop-5,-366.96000000000015,366.96000000000015
2025-10-15T10:21:24+02:00,chirop-5,-370.30625,370.30625
2025-10-15T10:21:25+02:00,chirop-5,-379.32795698924724,379.32795698924724
2025-10-15T10:21:26+02:00,chirop-5,-367.5022471910113,367.5022471910113
2025-10-15T10:21:27+02:00,chirop-5,-366.7955555555555,366.7955555555555
2025-10-15T10:21:28+02:00,chirop-5,-366.90851063829786,366.90851063829786
2025-10-15T10:21:29+02:00,chirop-5,-370.6099999999999,370.6099999999999
2025-10-15T10:21:30+02:00,chirop-5,-370.01827956989246,370.01827956989246
2025-10-15T10:21:31+02:00,chirop-5,-367.5271739130435,367.5271739130435
2025-10-15T10:21:32+02:00,chirop-5,-368.43020833333344,368.43020833333344
2025-10-15T10:21:33+02:00,chirop-5,-371.9572916666667,371.9572916666667
2025-10-15T10:21:34+02:00,chirop-5,-368.70752688172047,368.70752688172047
2025-10-15T10:21:35+02:00,chirop-5,-367.72755102040816,367.72755102040816
2025-10-15T10:21:36+02:00,chirop-5,-364.83263157894737,364.83263157894737
2025-10-15T10:21:37+02:00,chirop-5,-367.5645833333334,367.5645833333334
2025-10-15T10:21:38+02:00,chirop-5,-364.6505494505495,364.6505494505495
2025-10-15T10:21:39+02:00,chirop-5,-367.30412371134014,367.30412371134014
2025-10-15T10:21:40+02:00,chirop-5,-362.6510204081634,362.6510204081634
2025-10-15T10:21:41+02:00,chirop-5,-370.5,370.5
2025-10-15T10:21:42+02:00,chirop-5,-372.71318681318667,372.71318681318667
2025-10-15T10:21:43+02:00,chirop-5,-365.5011363636364,365.5011363636364
2025-10-15T10:21:44+02:00,chirop-5,-364.9315789473684,364.9315789473684
2025-10-15T10:21:45+02:00,chirop-5,-365.2572916666668,365.2572916666668
2025-10-15T10:21:46+02:00,chirop-5,-368.0824175824176,368.0824175824176
2025-10-15T10:21:47+02:00,chirop-5,-364.865625,364.865625
2025-10-15T10:21:48+02:00,chirop-5,-369.7829787234042,369.7829787234042
2025-10-15T10:21:49+02:00,chirop-5,-362.21847826086946,362.21847826086946
2025-10-15T10:21:50+02:00,chirop-5,-364.89569892473116,364.89569892473116
2025-10-15T10:21:51+02:00,chirop-5,-363.69787234042553,363.69787234042553
2025-10-15T10:21:52+02:00,chirop-5,-359.77500000000003,359.77500000000003
2025-10-15T10:21:53+02:00,chirop-5,-364.91538461538454,364.91538461538454
2025-10-15T10:21:54+02:00,chirop-5,-363.1568421052632,363.1568421052632
2025-10-15T10:21:55+02:00,chirop-5,-356.48021978021984,356.48021978021984
2025-10-15T10:21:56+02:00,chirop-5,-361.69890109890105,361.69890109890105
2025-10-15T10:21:57+02:00,chirop-5,-359.988043478261,359.988043478261
2025-10-15T10:21:58+02:00,chirop-5,-359.465934065934,359.465934065934
2025-10-15T10:21:59+02:00,chirop-5,-368.06770833333337,368.06770833333337
2025-10-15T10:22:00+02:00,chirop-5,-358.7815217391304,358.7815217391304
2025-10-15T10:22:01+02:00,chirop-5,-359.5340425531914,359.5340425531914
2025-10-15T10:22:02+02:00,chirop-5,-355.45578947368426,355.45578947368426
2025-10-15T10:22:03+02:00,chirop-5,-359.78602150537637,359.78602150537637
2025-10-15T10:22:04+02:00,chirop-5,-357.72022471910117,357.72022471910117
2025-10-15T10:22:05+02:00,chirop-5,-357.85333333333335,357.85333333333335
2025-10-15T10:22:06+02:00,chirop-5,-359.7851063829786,359.7851063829786
2025-10-15T10:22:07+02:00,chirop-5,-364.576404494382,364.576404494382
2025-10-15T10:22:08+02:00,chirop-5,-359.85666666666685,359.85666666666685
2025-10-15T10:22:09+02:00,chirop-5,-361.89895833333327,361.89895833333327
2025-10-15T10:22:10+02:00,chirop-5,-358.489010989011,358.489010989011
2025-10-15T10:22:11+02:00,chirop-5,-363.63124999999997,363.63124999999997
2025-10-15T10:22:12+02:00,chirop-5,-359.2561224489797,359.2561224489797
2025-10-15T10:22:13+02:00,chirop-5,-358.9020833333333,358.9020833333333
2025-10-15T10:22:14+02:00,chirop-5,-360.70947368421037,360.70947368421037
2025-10-15T10:22:15+02:00,chirop-5,-355.72857142857146,355.72857142857146
2025-10-15T10:22:16+02:00,chirop-5,-367.50526315789466,367.50526315789466
2025-10-15T10:22:17+02:00,chirop-5,-357.907608695652,357.907608695652
2025-10-15T10:22:18+02:00,chirop-5,-361.20879120879124,361.20879120879124
2025-10-15T10:22:19+02:00,chirop-5,-357.27731958762894,357.27731958762894
2025-10-15T10:22:20+02:00,chirop-5,-351.804347826087,351.804347826087
2025-10-15T10:22:21+02:00,chirop-5,-353.5082474226805,353.5082474226805
2025-10-15T10:22:22+02:00,chirop-5,-357.1989130434782,357.1989130434782
2025-10-15T10:22:23+02:00,chirop-5,-360.90631578947375,360.90631578947375
2025-10-15T10:22:24+02:00,chirop-5,-361.70319148936176,361.70319148936176
2025-10-15T10:22:25+02:00,chirop-5,-362.4118279569892,362.4118279569892
2025-10-15T10:22:26+02:00,chirop-5,-355.4525773195877,355.4525773195877
2025-10-15T10:22:27+02:00,chirop-5,-351.97752808988764,351.97752808988764
2025-10-15T10:22:28+02:00,chirop-5,-353.6588888888889,353.6588888888889
2025-10-15T10:22:29+02:00,chirop-5,-356.7191489361702,356.7191489361702
2025-10-15T10:22:30+02:00,chirop-5,-357.02471910112354,357.02471910112354
2025-10-15T10:22:31+02:00,chirop-5,-353.6461538461539,353.6461538461539
2025-10-15T10:22:32+02:00,chirop-5,-357.54999999999995,357.54999999999995
2025-10-15T10:22:33+02:00,chirop-5,-363.72371134020625,363.72371134020625
2025-10-15T10:22:34+02:00,chirop-5,-356.9340659340659,356.9340659340659
2025-10-15T10:22:35+02:00,chirop-5,-356.5381443298968,356.5381443298968
2025-10-15T10:22:36+02:00,chirop-5,-352.89375000000007,352.89375000000007
2025-10-15T10:22:37+02:00,chirop-5,-356.0268817204303,356.0268817204303
2025-10-15T10:22:38+02:00,chirop-5,-359.638947368421,359.638947368421
2025-10-15T10:22:39+02:00,chirop-5,-357.8752577319587,357.8752577319587
2025-10-15T10:22:40+02:00,chirop-5,-357.26989247311826,357.26989247311826
2025-10-15T10:22:41+02:00,chirop-5,-357.7536842105261,357.7536842105261
2025-10-15T10:22:42+02:00,chirop-5,-358.0032258064517,358.0032258064517
2025-10-15T10:22:43+02:00,chirop-5,-358.16630434782616,358.16630434782616
2025-10-15T10:22:44+02:00,chirop-5,-356.0055555555555,356.0055555555555
2025-10-15T10:22:45+02:00,chirop-5,-354.901052631579,354.901052631579
2025-10-15T10:22:46+02:00,chirop-5,-356.69893617021273,356.69893617021273
2025-10-15T10:22:47+02:00,chirop-5,-359.08045977011494,359.08045977011494
2025-10-15T10:22:48+02:00,chirop-5,-355.9489583333335,355.9489583333335
2025-10-15T10:22:49+02:00,chirop-5,-354.83146067415737,354.83146067415737
2025-10-15T10:22:50+02:00,chirop-5,-361.35473684210524,361.35473684210524
2025-10-15T10:22:51+02:00,chirop-5,-355.6780219780219,355.6780219780219
2025-10-15T10:22:52+02:00,chirop-5,-358.55376344086017,358.55376344086017
2025-10-15T10:22:53+02:00,chirop-5,-357.35263157894747,357.35263157894747
2025-10-15T10:22:54+02:00,chirop-5,-349.13956043956046,349.13956043956046
2025-10-15T10:22:55+02:00,chirop-5,-358.9822916666667,358.9822916666667
2025-10-15T10:22:56+02:00,chirop-5,-354.078021978022,354.078021978022
2025-10-15T10:22:57+02:00,chirop-5,-348.6747368421053,348.6747368421053
2025-10-15T10:22:58+02:00,chirop-5,-355.9935483870969,355.9935483870969
2025-10-15T10:22:59+02:00,chirop-5,-362.09895833333337,362.09895833333337
2025-10-15T10:23:00+02:00,chirop-5,-352.1674157303371,352.1674157303371
2025-10-15T10:23:01+02:00,chirop-5,-353.4064516129032,353.4064516129032
2025-10-15T10:23:02+02:00,chirop-5,-353.41720430107534,353.41720430107534
2025-10-15T10:23:03+02:00,chirop-5,-355.3677083333333,355.3677083333333
2025-10-15T10:23:04+02:00,chirop-5,-356.39680851063827,356.39680851063827
2025-10-15T10:23:05+02:00,chirop-5,-358.2925531914894,358.2925531914894
2025-10-15T10:23:06+02:00,chirop-5,-357.9630434782607,357.9630434782607
2025-10-15T10:23:07+02:00,chirop-5,-354.1704545454544,354.1704545454544
2025-10-15T10:23:08+02:00,chirop-5,-358.1072164948454,358.1072164948454
2025-10-15T10:23:09+02:00,chirop-5,-353.89052631578943,353.89052631578943
2025-10-15T10:23:10+02:00,chirop-5,-357.5250000000001,357.5250000000001
2025-10-15T10:23:11+02:00,chirop-5,-351.7483516483517,351.7483516483517
2025-10-15T10:23:12+02:00,chirop-5,-347.83333333333326,347.83333333333326
2025-10-15T10:23:13+02:00,chirop-5,-353.9462365591397,353.9462365591397
2025-10-15T10:23:14+02:00,chirop-5,-351.90851063829786,351.90851063829786
2025-10-15T10:23:15+02:00,chirop-5,-354.3086956521739,354.3086956521739
2025-10-15T10:23:16+02:00,chirop-5,-362.8505263157895,362.8505263157895
2025-10-15T10:23:17+02:00,chirop-5,-356.4836956521739,356.4836956521739
2025-10-15T10:23:18+02:00,chirop-5,-351.9406593406594,351.9406593406594
2025-10-15T10:23:19+02:00,chirop-5,-350.83118279569885,350.83118279569885
2025-10-15T10:23:20+02:00,chirop-5,-356.0612903225806,356.0612903225806
2025-10-15T10:23:21+02:00,chirop-5,-350.12857142857143,350.12857142857143
2025-10-15T10:23:22+02:00,chirop-5,-352.2719101123596,352.2719101123596
2025-10-15T10:23:23+02:00,chirop-5,-351.43052631578945,351.43052631578945
2025-10-15T10:23:24+02:00,chirop-5,-365.179120879121,365.179120879121
2025-10-15T10:23:25+02:00,chirop-5,-357.418947368421,357.418947368421
2025-10-15T10:23:26+02:00,chirop-5,-358.13263157894727,358.13263157894727
2025-10-15T10:23:27+02:00,chirop-5,-353.220652173913,353.220652173913
2025-10-15T10:23:28+02:00,chirop-5,-358.74431818181824,358.74431818181824
2025-10-15T10:23:29+02:00,chirop-5,-360.0125,360.0125
2025-10-15T10:23:30+02:00,chirop-5,-335.355,335.355
2025-10-15T10:23:31+02:00,chirop-5,-349.25945945945944,349.25945945945944
2025-10-15T10:23:32+02:00,chirop-5,-359.8989130434783,359.8989130434783
2025-10-15T10:23:33+02:00,chirop-5,-363.2108695652174,363.2108695652174
2025-10-15T10:23:34+02:00,chirop-5,-356.4225806451613,356.4225806451613
2025-10-15T10:23:35+02:00,chirop-5,-353.489010989011,353.489010989011
2025-10-15T10:23:36+02:00,chirop-5,-359.7525252525254,359.7525252525254
2025-10-15T10:23:37+02:00,chirop-5,-354.7084210526316,354.7084210526316
2025-10-15T10:23:38+02:00,chirop-5,-355.0777777777779,355.0777777777779
2025-10-15T10:23:39+02:00,chirop-5,-362.42291666666654,362.42291666666654
2025-10-15T10:23:40+02:00,chirop-5,-363.8736263736264,363.8736263736264
2025-10-15T10:23:41+02:00,chirop-5,-363.03222222222223,363.03222222222223
2025-10-15T10:23:42+02:00,chirop-5,-354.46421052631575,354.46421052631575
2025-10-15T10:23:43+02:00,chirop-5,-352.28421052631563,352.28421052631563
2025-10-15T10:23:44+02:00,chirop-5,-353.3712765957447,353.3712765957447
2025-10-15T10:23:45+02:00,chirop-5,-352.6488888888889,352.6488888888889
2025-10-15T10:23:46+02:00,chirop-5,-351.53437499999995,351.53437499999995
2025-10-15T10:23:47+02:00,chirop-5,-357.11368421052634,357.11368421052634
2025-10-15T10:23:48+02:00,chirop-5,-352.3274725274725,352.3274725274725
2025-10-15T10:23:49+02:00,chirop-5,-363.3989010989011,363.3989010989011
2025-10-15T10:23:50+02:00,chirop-5,-361.81041666666664,361.81041666666664
2025-10-15T10:23:51+02:00,chirop-5,-356.5191489361702,356.5191489361702
2025-10-15T10:23:52+02:00,chirop-5,-353.33260869565214,353.33260869565214
2025-10-15T10:23:53+02:00,chirop-5,-353.6824175824176,353.6824175824176
2025-10-15T10:23:54+02:00,chirop-5,-355.2022222222223,355.2022222222223
2025-10-15T10:23:55+02:00,chirop-5,-359.30315789473684,359.30315789473684
2025-10-15T10:23:56+02:00,chirop-5,-358.7191489361703,358.7191489361703
2025-10-15T10:23:57+02:00,chirop-5,-357.1738636363636,357.1738636363636
2025-10-15T10:23:58+02:00,chirop-5,-364.2096774193549,364.2096774193549
2025-10-15T10:23:59+02:00,chirop-5,-358.40918367346933,358.40918367346933
2025-10-15T10:24:00+02:00,chirop-5,-357.5164835164835,357.5164835164835
2025-10-15T10:24:01+02:00,chirop-5,-362.01978021978016,362.01978021978016
2025-10-15T10:24:02+02:00,chirop-5,-353.27441860465126,353.27441860465126
2025-10-15T10:24:03+02:00,chirop-5,-357.3802197802197,357.3802197802197
2025-10-15T10:24:04+02:00,chirop-5,-355.68888888888887,355.68888888888887
2025-10-15T10:24:05+02:00,chirop-5,-353.74301075268806,353.74301075268806
2025-10-15T10:24:06+02:00,chirop-5,-352.85212765957453,352.85212765957453
2025-10-15T10:24:07+02:00,chirop-5,-363.61443298969084,363.61443298969084
2025-10-15T10:24:08+02:00,chirop-5,-354.1684210526315,354.1684210526315
2025-10-15T10:24:09+02:00,chirop-5,-359.5308510638298,359.5308510638298
2025-10-15T10:24:10+02:00,chirop-5,-355.1021052631579,355.1021052631579
2025-10-15T10:24:11+02:00,chirop-5,-352.6563829787233,352.6563829787233
2025-10-15T10:24:12+02:00,chirop-5,-351.5831460674158,351.5831460674158
2025-10-15T10:24:13+02:00,chirop-5,-356.65384615384613,356.65384615384613
2025-10-15T10:24:14+02:00,chirop-5,-355.4021739130435,355.4021739130435
2025-10-15T10:24:15+02:00,chirop-5,-359.16477272727263,359.16477272727263
2025-10-15T10:24:16+02:00,chirop-5,-357.0758241758242,357.0758241758242
2025-10-15T10:24:17+02:00,chirop-5,-356.2130434782609,356.2130434782609
2025-10-15T10:24:18+02:00,chirop-5,-354.09895833333326,354.09895833333326
2025-10-15T10:24:19+02:00,chirop-5,-358.95483870967735,358.95483870967735
2025-10-15T10:24:20+02:00,chirop-5,-360.48085106382973,360.48085106382973
2025-10-15T10:24:21+02:00,chirop-5,-355.9795454545455,355.9795454545455
2025-10-15T10:24:22+02:00,chirop-5,-355.22187500000007,355.22187500000007
2025-10-15T10:24:23+02:00,chirop-5,-358.05520833333344,358.05520833333344
2025-10-15T10:24:24+02:00,chirop-5,-360.8235955056181,360.8235955056181
2025-10-15T10:24:25+02:00,chirop-5,-358.5261363636364,358.5261363636364
2025-10-15T10:24:26+02:00,chirop-5,-358.4086021505376,358.4086021505376
2025-10-15T10:24:27+02:00,chirop-5,-361.97894736842113,361.97894736842113
2025-10-15T10:24:28+02:00,chirop-5,-362.81086956521744,362.81086956521744
2025-10-15T10:24:29+02:00,chirop-5,-356.58977272727276,356.58977272727276
2025-10-15T10:24:30+02:00,chirop-5,-357.16022727272724,357.16022727272724
2025-10-15T10:24:31+02:00,chirop-5,-362.69479166666656,362.69479166666656
2025-10-15T10:24:32+02:00,chirop-5,-366.8967032967033,366.8967032967033
2025-10-15T10:24:33+02:00,chirop-5,-362.8956043956045,362.8956043956045
2025-10-15T10:24:34+02:00,chirop-5,-363.7304347826087,363.7304347826087
2025-10-15T10:24:35+02:00,chirop-5,-352.4967741935483,352.4967741935483
2025-10-15T10:24:36+02:00,chirop-5,-360.0725274725274,360.0725274725274
2025-10-15T10:24:37+02:00,chirop-5,-357.1815217391304,357.1815217391304
2025-10-15T10:24:38+02:00,chirop-5,-353.68105263157895,353.68105263157895
2025-10-15T10:24:39+02:00,chirop-5,-350.345652173913,350.345652173913
2025-10-15T10:24:40+02:00,chirop-5,-361.32499999999993,361.32499999999993
2025-10-15T10:24:41+02:00,chirop-5,-370.8166666666665,370.8166666666665
2025-10-15T10:24:42+02:00,chirop-5,-359.8096774193548,359.8096774193548
2025-10-15T10:24:43+02:00,chirop-5,-358.3749999999999,358.3749999999999
2025-10-15T10:24:44+02:00,chirop-5,-357.8389473684209,357.8389473684209
2025-10-15T10:24:45+02:00,chirop-5,-360.2368421052631,360.2368421052631
2025-10-15T10:24:46+02:00,chirop-5,-357.5279569892474,357.5279569892474
2025-10-15T10:24:47+02:00,chirop-5,-356.828409090909,356.828409090909
2025-10-15T10:24:48+02:00,chirop-5,-356.29347826086956,356.29347826086956
2025-10-15T10:24:49+02:00,chirop-5,-365.3376344086022,365.3376344086022
2025-10-15T10:24:50+02:00,chirop-5,-363.34421052631575,363.34421052631575
2025-10-15T10:24:51+02:00,chirop-5,-357.818085106383,357.818085106383
